醫事機構代碼,醫事機構名稱,醫事機構地址,經度,緯度,醫事機構電話,廠牌項目,快篩試劑截至目前結餘存貨數量,來源資料時間,備註
5905310540,裕安藥局,臺南市永康區中華二路３８５號,120.2315,23.0083,(06)3133251,羅氏家用新冠病毒抗原自我檢測套組,6,2022/04/28 14:00:33,早8:30-1200／午15:00-18:00／晚18:30-21:00。周日午14:00-17:00
5905310657,昂德藥局,臺南市永康區復華里復國一路１５２號１樓,120.2467,23.01241,(06)3121220,羅氏家用新冠病毒抗原自我檢測套組,1,2022/04/28 14:00:33,每月第2 第4 星期日公休  口罩 8:30-22:00
5905310755,德昌藥局永康店,臺南市永康區中華路４６２號,120.2327,23.01082,(06)3020628,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,快篩販售時間：星期一~星期日14:30~16:00
5905311001,和德藥局復國店,臺南市永康區復國里復國一路３３９之７號１樓,120.2464,23.01155,(06)2038728,羅氏家用新冠病毒抗原自我檢測套組,67,2022/04/28 14:00:33,每日／星期日 早上9:00-晚上8:00 購買口罩  不限卡數
5905311010,樂丞藥局,臺南市永康區中正北路６０號１樓,120.2406,23.04138,(06)2433319,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,口罩販售時間：星期一~星期日 10:00-售完
5905311074,中華長億藥局,臺南市永康區中華路７３４、７３６號１樓,120.2288,23.0167,(06)3022322,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,快篩實名制，每天16:00開始販售，售完為止。
5905311083,心康藥局,臺南市永康區永大路二段１７９號１樓,120.2616,23.00665,(06)2055075,羅氏家用新冠病毒抗原自我檢測套組,10,2022/04/28 14:00:33,實名制快篩販售時間:下午1點至3點，售完為止（周日不販售）  憑健保卡，每人限購一份
5905311127,台南永康藥局,臺南市永康區中山南路８１６、８１６─１、２、３號１樓,120.2471,23.02099,(06)2020201,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,無
5905311172,美日新藥局,臺南市永康區塩行里中正北路６２號１樓,120.2406,23.04138,(06)2420980,羅氏家用新冠病毒抗原自我檢測套組,14,2022/04/28 14:00:33,無
5905311190,和德藥局大灣店,臺南市永康區崑山里永大路二段９號１樓,120.2595,23.00127,(06)2735049,羅氏家用新冠病毒抗原自我檢測套組,74,2022/04/28 14:00:33,無
5905320180,恩泉藥局,臺南市東區崇明路２０７號１樓,120.22,22.97794,(06)3352078,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,家用快篩 週一至週五 PM15；00-16；00 領取
5905320466,佑全中華藥局,臺南市東區中華東路三段２１５號,120.2253,22.97603,(06)2906386,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,星期一-六08:00-21:00
5905320546,佑丞藥局,臺南市東區中華東路二段１２９號,120.2335,22.98546,(06)2902709,羅氏家用新冠病毒抗原自我檢測套組,9,2022/04/28 14:00:33,無
5905320564,杏一台南崇德藥局,臺南市東區崇德路６７４號,120.2274,22.96762,(06)2671939,羅氏家用新冠病毒抗原自我檢測套組,74,2022/04/28 14:00:33,防疫口罩發送時間:周一至周日:下午:15:00
5905320608,中華台安藥局,臺南市東區中華東路一段４號１樓,120.2344,22.99818,(06)2092622,羅氏家用新冠病毒抗原自我檢測套組,20,2022/04/28 14:00:33,固定週一至周日13點-20點販售口罩，售完為止，現場為主
5905320635,晉大藥局,臺南市東區東光里東興路２６４號１樓,120.2298,22.99522,(06)2092580,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,無
5905320662,台南鼎澄藥局,臺南市東區崇明路二十街１３號１樓,120.2261,22.96735,(06)2908855,羅氏家用新冠病毒抗原自我檢測套組,65,2022/04/28 14:00:33,過年期間營業時間
5905320699,恆大藥局,臺南市東區崇明路５９０號１樓,120.2247,22.97262,(06)2905586,羅氏家用新冠病毒抗原自我檢測套組,2,2022/04/28 14:00:33,每日上午九時開業，晚上十時結束營業
5905320751,倍加藥局,臺南市東區東門路一段２５５號１樓,120.2179,22.9872,(06)2364173,羅氏家用新冠病毒抗原自我檢測套組,8,2022/04/28 14:00:33,無
5905320797,大樹自由藥局,臺南市東區自由路三段３８２號１樓,120.2373,22.98241,(06)2890800,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,L223902518
5905320804,大樹大同藥局,臺南市東區大同路二段２２７、２２９號１樓,120.2143,22.97567,(06)2158700,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,無
5905320868,大樹東寧藥局,臺南市東區東寧路４３６號１樓,120.2291,22.9895,(06)2360006,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,快篩實名制，每天16:00開始販售，售完為止。
5905320877,靈安藥局,臺南市東區大福里榮譽街３２－２號１樓,120.2163,22.97419,(06)2143727,羅氏家用新冠病毒抗原自我檢測套組,17,2022/04/28 14:00:33,無
5905320886,中華崇德藥局,臺南市東區中華東路三段１８１、１８３號１樓,120.2259,22.97667,(06)2880800,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,無
5905320911,大樹崇道藥局,臺南市東區崇道路６３號１樓,120.2272,22.97227,(06)2680456,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,無
5905320948,崇明台安藥局,臺南市東區崇明路３０４號１樓,120.2198,22.97762,(06)2900350,羅氏家用新冠病毒抗原自我檢測套組,37,2022/04/28 14:00:33,無
5905320975,萬錠藥局,臺南市東區崇成里崇德路６１９號１樓,120.2277,22.97181,(06)2679299,羅氏家用新冠病毒抗原自我檢測套組,75,2022/04/28 14:00:33,無
5905330024,聖安健保藥局,臺南市南區健康路二段１７３號１樓,120.193,22.98142,(06)2916898,羅氏家用新冠病毒抗原自我檢測套組,1,2022/04/28 14:00:33,固定週一至周六早上13:00起開始販售，週日店休
5905330113,進祥藥局,臺南市南區文南里健康路２段３４２－１號１樓,120.1879,22.98205,(06)2630571,羅氏家用新冠病毒抗原自我檢測套組,1,2022/04/28 14:00:33,無
5905330159,勝一藥局,臺南市南區省躬里灣裡路９０號１樓,120.1807,22.93114,(06)2626168,羅氏家用新冠病毒抗原自我檢測套組,71,2022/04/28 14:00:33,快篩實名制時間:下午2點~下午4點
5905330284,大樹佳華藥局,臺南市南區金華路二段１２９號１樓,120.1911,22.98035,(06)2641238,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,快篩實名制，每天16:00開始販售，售完為止。
5905330337,千薏台安藥局,臺南市南區金華路二段２號１樓,120.1912,22.97556,(06)2638265,羅氏家用新冠病毒抗原自我檢測套組,70,2022/04/28 14:00:33,防疫口罩每天下午三點開始發號碼牌銷售
5905330426,繁華藥局,臺南市南區再興里金華路二段９６號１樓,120.1913,22.97807,(06)2656368,羅氏家用新冠病毒抗原自我檢測套組,6,2022/04/28 14:00:33,無
5905340075,麗欣健保藥局,臺南市中西區永華路一段１９４號１樓,120.1917,22.98835,(06)2209393,羅氏家用新冠病毒抗原自我檢測套組,8,2022/04/28 14:00:33,w1~w6早上9:30開始發放口罩
5905340173,賜安大藥局,臺南市中西區光賢里武聖路９號,120.1932,23.00517,(06)3589600,羅氏家用新冠病毒抗原自我檢測套組,5,2022/04/28 14:00:33,防疫口罩 代售時段 星期一-六 下午2點~6點
5905340235,人人藥局,臺南市中西區和緯路５段１９７號１樓,120.1845,23.00393,(06)3583668,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,口罩星期一至五／下午五點至晚上8點
5905340253,永華台安藥局,臺南市中西區永華路一段１８４、１８４－１號１、２、３樓,120.1919,22.98831,(06)2225531,羅氏家用新冠病毒抗原自我檢測套組,1,2022/04/28 14:00:33,無
5905340262,瑞城藥局,臺南市中西區赤嵌里忠義路二段１７６號１樓,120.2043,22.99649,(06)2215810,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,無
5905350026,良佑堂藥局,臺南市北區文賢路２９９號,120.1935,23.00631,(06)2586223,羅氏家用新冠病毒抗原自我檢測套組,5,2022/04/28 14:00:33,無
5905350035,海安藥師藥局,臺南市北區北成路４１８號１樓,120.202,23.01928,(06)2814600,羅氏家用新冠病毒抗原自我檢測套組,8,2022/04/28 14:00:33,口罩販售時間.週一至週六晚上6~8點
5905350133,大昌藥局,臺南市北區北安路１段１３２號１樓,120.2127,23.01481,(06)2519121,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,無
5905350231,祥好藥局,臺南市北區正風里公園路８７６號１樓,120.2128,23.01412,(06)2510366,羅氏家用新冠病毒抗原自我檢測套組,14,2022/04/28 14:00:33,營業日的下午1點發售口罩
5905350259,樂森藥局,臺南市北區和緯路二段３３６號１樓,120.2048,23.01259,(06)2511338,羅氏家用新冠病毒抗原自我檢測套組,76,2022/04/28 14:00:33,快篩領取時間為下午兩點
5905350268,宸安藥局,臺南市北區光民里成功路４３６號１樓,120.1981,23.00093,(06)2238679,羅氏家用新冠病毒抗原自我檢測套組,1,2022/04/28 14:00:33,9:00-23:00
5905350302,旻恩藥局,臺南市北區公園里北門路二段３７－１號,120.2123,22.99817,(06)2260590,羅氏家用新冠病毒抗原自我檢測套組,42,2022/04/28 14:00:33,口罩領取時間:週一至周五早上09:00-12:00 下午2:30-5:30 晚間6:30-9:00。周六早上09-12下午2:30-5:30售完為止
5905350311,美康藥局,臺南市北區公園路３７５－５號,120.2102,23.00597,(06)2810311,羅氏家用新冠病毒抗原自我檢測套組,40,2022/04/28 14:00:33,快篩實名制販賣時間上午9:00~11:00
5905350366,千多藥局,臺南市北區金華路五段１號,120.1962,23.0016,(06)2228641,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,晚上6點開始銷售實名制快篩試劑，賣完為止
5905350428,大正藥局,臺南市北區公園南路３２４號１樓,120.2033,23.00268,(06)2226899,羅氏家用新冠病毒抗原自我檢測套組,18,2022/04/28 14:00:33,星期一~日8:00-售完
5905370073,宜康藥局同安店,臺南市安南區同安路２３５號１樓,120.1921,23.0425,(06)2470720,羅氏家用新冠病毒抗原自我檢測套組,34,2022/04/28 14:00:33,星期一~星期日08:10~23:00
5905370180,安南啄木鳥藥局,臺南市安南區安和路一段１０７號,120.2143,23.02826,(06)2821265,羅氏家用新冠病毒抗原自我檢測套組,3,2022/04/28 14:00:33,口罩代售時間自早上9:30---售完為止
5905370304,大樹安南藥局,臺南市安南區安和路四段５５７號１樓,120.2185,23.06181,(06)3563370,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,口罩販賣時段：14:00 - 16:00
5905370322,鳳凰平光中西藥局,臺南市安南區鳳凰里安中路一段７００巷２７號１樓,120.1967,23.04319,(06)2565635,羅氏家用新冠病毒抗原自我檢測套組,21,2022/04/28 14:00:33,除夕 傍晚以後休息
5905370466,大樹北安藥局,臺南市安南區北安路三段１５８號１樓,120.2036,23.04256,(06)2553633,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,無
5905380239,怡家藥局,臺南市安平區國平里華平路１４６─５號１樓,120.174,22.98438,(06)2970519,羅氏家用新冠病毒抗原自我檢測套組,12,2022/04/28 14:00:33,口罩:週二、五晚上6:00~8:00；週一、三、四、六早上09:00~11:00
5905380275,心悅藥局,臺南市安平區華平里華平路５３７號１樓,120.1754,22.99425,(06)2973727,羅氏家用新冠病毒抗原自我檢測套組,2,2022/04/28 14:00:33,無
5905380293,人仁藥局,臺南市安平區怡平里慶平路２８１號１樓,120.1763,22.99668,(06)2998667,羅氏家用新冠病毒抗原自我檢測套組,66,2022/04/28 14:00:33,快篩每日下午2點開賣
5905380300,新高橋藥局台南永華店,臺南市安平區華平路２７９號１樓,120.1748,22.99031,(06)2992362,羅氏家用新冠病毒抗原自我檢測套組,2,2022/04/28 14:00:33,無
5907010043,北京藥局文山店,高雄市鳳山區青年路二段３６７號１．２樓,120.3511,22.64152,(07)7676766,羅氏家用新冠病毒抗原自我檢測套組,1,2022/04/28 14:00:33,無
5907010141,維安社區藥局,高雄市鳳山區國富路２５-１號,120.3497,22.61517,(07)7630980,羅氏家用新冠病毒抗原自我檢測套組,48,2022/04/28 14:00:33,代售口罩及快篩試劑開始時間為下午2點.現場排隊，售完為止
5907010203,新富丁丁藥局,高雄市鳳山區新富路９５號,120.3361,22.6127,(07)7156198,羅氏家用新冠病毒抗原自我檢測套組,1,2022/04/28 14:00:33,自2020／12／31日，營業日09:00開始，販賣口罩時間上午09:00，售完為止
5907010212,北京藥局中崙店,高雄市鳳山區中崙四路１６號１樓,120.3519,22.59971,(07)7550655,羅氏家用新冠病毒抗原自我檢測套組,4,2022/04/28 14:00:33,營業時間上午08:00~下午11:00發口罩時間為上午:9:00售完為止00
5907010267,禾康藥局,高雄市鳳山區瑞竹路１６號１樓,120.3662,22.62462,(07)7997139,羅氏家用新冠病毒抗原自我檢測套組,5,2022/04/28 14:00:33,營業時間AM9-12，PM3-10，星期日公休
5907010276,愛家社區藥局,高雄市鳳山區福德街１４１號,120.3267,22.59042,(07)8123698,羅氏家用新冠病毒抗原自我檢測套組,3,2022/04/28 14:00:33,早上9:30開始販售快篩
5907010365,科健藥局,高雄市鳳山區八德路２４６－５號１樓,120.3568,22.63853,(07)7777868,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,早上營業即可換購
5907010427,好郝藥局鳳林店,高雄市鳳山區誠智里鳳林路２９０號,120.3779,22.62216,(07)7869188,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,周一到周六上午九點至晚上十點，售完為止，星期日停售
5907010454,上泰健保藥局,高雄市鳳山區鎮西里中華街２７號１樓,120.3559,22.62698,(07)7455127,羅氏家用新冠病毒抗原自我檢測套組,25,2022/04/28 14:00:33,無
5907010525,長青連鎖藥局光遠店,高雄市鳳山區光遠路２７１號１樓,120.3588,22.62596,(07)7103487,羅氏家用新冠病毒抗原自我檢測套組,8,2022/04/28 14:00:33,每日09:00開始販售口罩，販售時間至22：00。
5907010927,元元鳳山藥局,高雄市鳳山區一甲里五甲二路３４８之１號１樓,120.3377,22.59955,(07)7529595,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,13:00開始發口罩，一至五最晚銷售時間至晚上六點。星期六銷售至下午五點。星期日公休
5907010945,光田藥局,高雄市鳳山區鎮東里光遠路９５號１樓,120.3656,22.62412,(07)7460773,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,國定假日及周日固定店休
5907011068,新高橋藥局文龍東店,高雄市鳳山區鎮北里文龍東路３１０號,120.3666,22.64074,(07)7353946,羅氏家用新冠病毒抗原自我檢測套組,7,2022/04/28 14:00:33,自2／11日~2／29日，早上10:00開始販售口罩，售完為止。
5907011086,閤康藥局,高雄市鳳山區忠義里中山西路３７６－７號１樓,120.3412,22.62897,(07)7197787,羅氏家用新冠病毒抗原自我檢測套組,16,2022/04/28 14:00:33,無
5907011095,鳳山五甲藥局,高雄市鳳山區正義里五甲二路１３９號１樓,120.3409,22.6014,(07)7269899,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,快篩實名制，每天16:00開始販售，售完為止。
5907011111,壹然藥局,高雄市鳳山區中正里瑞興路４６２號１樓,120.3713,22.63084,(07)7014755,羅氏家用新冠病毒抗原自我檢測套組,18,2022/04/28 14:00:33,自4／14日起不再代售口罩
5907011148,大樹國泰藥局,高雄市鳳山區興仁里五甲一路２９２號,120.3539,22.61698,(07)7407234,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,快篩實名制，每天16:00開始販售，售完為止。
